"Name","ID","logFC","logCPM","PValue","FDR","Direction","t"
"MCTP1","ENSG00000175471",-0.214990086701503,3.38288672925553,1.50110008676456e-05,0.00457846596606699,"DOWN",-4.4805068667664
"LPIN2","ENSG00000101577",0.13287596743993,4.10499502669427,1.59511765119706e-05,0.00457846596606699,"NONE",4.46572088477953
"CAPN7","ENSG00000131375",0.116246660443089,3.4881454436655,1.59753892243443e-05,0.00457846596606699,"NONE",4.46535128749907
"ARMCX5","ENSG00000125962",-0.256707832799039,2.34864116993797,1.6273439661464e-05,0.00457846596606699,"DOWN",-4.46084533891258
"","ENSG00000091436",0.263858484794952,1.84535047732281,1.56172468738842e-05,0.00457846596606699,"UP",4.47087404882758
"RNF38","ENSG00000137075",-0.0945199494063438,3.9286135168098,1.64621779225197e-05,0.00457846596606699,"NONE",-4.4580328969822
"TOR1A","ENSG00000136827",-0.185906441801709,3.72363875138158,1.66926027340086e-05,0.00457846596606699,"DOWN",-4.45464106601263
"PDZD11","ENSG00000120509",-0.206783759823007,3.77670307765035,1.75391108692479e-05,0.00469300602635843,"DOWN",-4.44255605737959
"COL1A2","ENSG00000164692",0.679958638172135,0.860849718279914,1.68305328981754e-05,0.00457846596606699,"UP",4.45263225251663
"ATP6AP2","ENSG00000182220",-0.187866147252322,4.00607849207305,2.00312375652242e-05,0.0051896803101522,"DOWN",-4.40998716444035
"DCTN2","ENSG00000175203",-0.111812015386977,4.73605703266673,2.13098304265894e-05,0.00533641883700961,"NONE",-4.39476318033208
"NDNF","ENSG00000173376",0.47436615147286,1.11260420951883,1.94113554899451e-05,0.00511019587591748,"UP",4.41770772804803
