"Name","ID","logFC","logCPM","PValue","FDR","Direction"
"","ENSG00000275830",1.14211146369551,1.19231323027488,1.19357686731542e-15,1.19434918175898e-12,"UP"
"BMPR1A","ENSG00000107779",0.297661930404355,2.17436970031667,1.57271998806278e-15,1.486307762052e-12,"UP"
"RASSF8","ENSG00000123094",0.380662520833051,2.75084215773551,2.42929042250725e-15,2.17498207248794e-12,"UP"
"KANK2","ENSG00000197256",0.501386230062636,2.1078922010704,3.33852881420995e-15,2.78626760222246e-12,"UP"
"NRXN3","ENSG00000021645",-0.399472813792885,3.56224653223451,3.4396343334708e-15,2.78626760222246e-12,"DOWN"
"MSRB3","ENSG00000174099",0.369018062066809,2.46597880381305,3.68180294959794e-15,2.83460072444302e-12,"UP"
"WBP1L","ENSG00000166272",0.225498576955334,3.35580666764364,3.83256814191931e-15,2.83460072444302e-12,"UP"
"MAML2","ENSG00000184384",0.352572332215014,2.34326706847139,4.93752679726765e-15,3.49967784784666e-12,"UP"
"LAMC1","ENSG00000135862",0.330644203729972,2.29379196778639,6.59103018121029e-15,4.48480057650273e-12,"UP"
"PTTG1IP","ENSG00000183255",0.414360484008717,4.70823750175718,6.99878040801315e-15,4.57908667387352e-12,"UP"
"PLEC","ENSG00000178209",0.322806272090537,4.29871186856834,9.65707827650169e-15,6.08431698376186e-12,"UP"
"FZD7","ENSG00000155760",0.540476208652041,3.16314323109925,1.01064827489124e-14,6.11994402564534e-12,"UP"
"LINC01094","ENSG00000251442",0.784965846451414,2.10336453751826,1.04331536502096e-14,6.11994402564534e-12,"UP"
"TNFRSF11B","ENSG00000164761",0.965918535004674,1.39718312959652,1.24625470831147e-14,7.06667961436211e-12,"UP"
"LAPTM4A","ENSG00000068697",0.309511244131624,5.30249784904274,1.85095921520489e-14,9.83958350307824e-12,"UP"
"C21orf62","ENSG00000205929",0.766567477733178,1.41866086272494,1.77664872068144e-14,9.74921657661675e-12,"UP"
"TGFB2-AS1","ENSG00000232480",0.693415556701008,1.86000160581914,2.08697782963157e-14,1.07580545029887e-11,"UP"
"L3MBTL1","ENSG00000185513",-0.240388508459713,2.24227975542939,3.21657165531607e-14,1.60932648319358e-11,"DOWN"
"CHCHD7","ENSG00000170791",-0.243483772128093,2.61032616840938,3.54634053972845e-14,1.72362282632345e-11,"DOWN"
"STEAP3","ENSG00000115107",0.568445601678877,1.51500442037028,3.70070161779123e-14,1.74868431167352e-11,"UP"
"MAPK4","ENSG00000141639",0.460509136090312,3.72531728033044,4.10378468817432e-14,1.88674273866307e-11,"UP"
"CD59","ENSG00000085063",0.381713856519469,5.05283314424382,4.54024352193698e-14,2.03247585662289e-11,"UP"
"S100A6","ENSG00000197956",0.408641840775251,5.84334546278616,5.40171857107396e-14,2.35611883621895e-11,"UP"
"ANTXR2","ENSG00000163297",0.483001173212479,0.414344131887308,5.71472092746516e-14,2.43032794242775e-11,"UP"
"STAG3","ENSG00000066923",-0.326342169029921,2.44600300801052,6.94456772389635e-14,2.88131808661465e-11,"DOWN"
"KCNAB3","ENSG00000170049",-0.46797782035741,2.4293695673839,7.51292044053504e-14,3.0429116574748e-11,"DOWN"
"FNDC3B","ENSG00000075420",0.324436630371167,0.836830824171386,8.48231923238399e-14,3.3556449409787e-11,"UP"
"NEBL","ENSG00000078114",0.336849838970227,4.19045935372188,1.02153416504636e-13,3.94939038218264e-11,"UP"
"DAD1","ENSG00000129562",0.320646460972313,5.42939056439185,1.05568219784974e-13,3.99071330391599e-11,"UP"
"SMO","ENSG00000128602",0.500258653451606,2.25618844007456,1.67262446804161e-13,6.18543800562082e-11,"UP"
